frame.time_relative,frame.len,ip.src,ip.dst,mqtt.msgtype,mqtt.qos,mqtt.topic,mqtt.msg,mqtt.msgid
0.000000000,76,172.19.0.3,172.19.0.4,3,2,a0,3933,1
0.000122000,66,172.19.0.4,172.19.0.3,,,,,
0.001043000,76,172.19.0.3,172.19.0.4,3,2,a0,3933,2
0.001072000,66,172.19.0.4,172.19.0.3,,,,,
0.001631000,70,172.19.0.4,172.19.0.3,5,,,,1
0.001953000,66,172.19.0.3,172.19.0.4,,,,,
0.002028000,70,172.19.0.3,172.19.0.4,6,,,,1
0.002077000,66,172.19.0.4,172.19.0.3,,,,,
0.002202000,70,172.19.0.4,172.19.0.3,5,,,,2
0.002381000,66,172.19.0.3,172.19.0.4,,,,,
0.002535000,76,172.19.0.4,172.19.0.5,3,2,a0,3933,1
0.002696000,70,172.19.0.3,172.19.0.4,6,,,,2
0.002716000,66,172.19.0.5,172.19.0.4,,,,,
0.002734000,66,172.19.0.4,172.19.0.3,,,,,
0.002833000,70,172.19.0.4,172.19.0.3,7,,,,1
0.002910000,66,172.19.0.3,172.19.0.4,,,,,
0.003062000,76,172.19.0.4,172.19.0.5,3,2,a0,3933,2
0.003123000,76,172.19.0.3,172.19.0.4,3,2,a0,3933,3
0.003142000,66,172.19.0.5,172.19.0.4,,,,,
0.003164000,66,172.19.0.4,172.19.0.3,,,,,
0.003204000,70,172.19.0.4,172.19.0.3,7,,,,2
0.003279000,66,172.19.0.3,172.19.0.4,,,,,
0.003436000,70,172.19.0.4,172.19.0.3,5,,,,3
0.003529000,66,172.19.0.3,172.19.0.4,,,,,
0.003754000,70,172.19.0.5,172.19.0.4,5,,,,1
0.003790000,66,172.19.0.4,172.19.0.5,,,,,
0.004441000,70,172.19.0.5,172.19.0.4,5,,,,2
0.004484000,66,172.19.0.4,172.19.0.5,,,,,
0.004485000,70,172.19.0.3,172.19.0.4,6,,,,3
0.004523000,66,172.19.0.4,172.19.0.3,,,,,
0.004690000,76,172.19.0.3,172.19.0.4,3,2,a0,3933,4
0.004719000,66,172.19.0.4,172.19.0.3,,,,,
0.004813000,70,172.19.0.4,172.19.0.5,6,,,,1
0.004973000,66,172.19.0.5,172.19.0.4,,,,,
0.005072000,76,172.19.0.4,172.19.0.5,3,2,a0,3933,3
0.005134000,66,172.19.0.5,172.19.0.4,,,,,
0.005184000,70,172.19.0.4,172.19.0.3,7,,,,3
0.005247000,66,172.19.0.3,172.19.0.4,,,,,
0.005368000,70,172.19.0.4,172.19.0.5,6,,,,2
0.005392000,76,172.19.0.3,172.19.0.4,3,2,a0,3933,5
0.005419000,66,172.19.0.4,172.19.0.3,,,,,
0.005428000,66,172.19.0.5,172.19.0.4,,,,,
0.005562000,70,172.19.0.4,172.19.0.3,5,,,,4
0.005947000,66,172.19.0.3,172.19.0.4,,,,,
0.006086000,70,172.19.0.4,172.19.0.3,5,,,,5
0.006119000,70,172.19.0.3,172.19.0.4,6,,,,4
0.006179000,66,172.19.0.3,172.19.0.4,,,,,
0.006206000,66,172.19.0.4,172.19.0.3,,,,,
0.006312000,76,172.19.0.4,172.19.0.5,3,2,a0,3933,4
0.006319000,70,172.19.0.3,172.19.0.4,6,,,,5
0.006398000,66,172.19.0.5,172.19.0.4,,,,,
0.006465000,70,172.19.0.4,172.19.0.3,7,,,,4
0.006800000,76,172.19.0.4,172.19.0.5,3,2,a0,3933,5
0.006865000,66,172.19.0.5,172.19.0.4,,,,,
0.006911000,66,172.19.0.3,172.19.0.4,,,,,
0.006951000,70,172.19.0.4,172.19.0.3,7,,,,5
0.007077000,76,172.19.0.3,172.19.0.4,3,2,a0,3933,6
0.007287000,70,172.19.0.5,172.19.0.4,7,,,,1
0.007314000,66,172.19.0.4,172.19.0.5,,,,,
0.007481000,70,172.19.0.5,172.19.0.4,5,,,,3
0.007508000,66,172.19.0.4,172.19.0.5,,,,,
0.008256000,70,172.19.0.5,172.19.0.4,7,,,,2
