frame.time_relative,frame.len,ip.src,ip.dst,mqtt.msgtype,mqtt.qos,mqtt.topic,mqtt.msg,mqtt.msgid
0.000000000,74,172.19.0.10,172.19.0.2,,,,,
0.000061000,74,172.19.0.2,172.19.0.10,,,,,
0.000126000,66,172.19.0.10,172.19.0.2,,,,,
0.000291000,103,172.19.0.10,172.19.0.2,1,,,,
0.000324000,66,172.19.0.2,172.19.0.10,,,,,
0.000599000,70,172.19.0.2,172.19.0.10,2,,,,
0.000644000,66,172.19.0.10,172.19.0.2,,,,,
0.000939000,76,172.19.0.10,172.19.0.2,3,2,a0,3535,1
0.000972000,66,172.19.0.2,172.19.0.10,,,,,
0.002324000,70,172.19.0.2,172.19.0.10,5,,,,1
0.002407000,66,172.19.0.10,172.19.0.2,,,,,
0.002769000,70,172.19.0.10,172.19.0.2,6,,,,1
0.002797000,66,172.19.0.2,172.19.0.10,,,,,
0.003472000,76,172.19.0.2,172.19.0.3,3,1,a0,3535,1
0.003691000,66,172.19.0.3,172.19.0.2,,,,,
0.003743000,70,172.19.0.2,172.19.0.10,7,,,,1
0.003847000,66,172.19.0.10,172.19.0.2,,,,,
0.004110000,70,172.19.0.3,172.19.0.2,4,,,,1
0.004134000,66,172.19.0.2,172.19.0.3,,,,,
1.001727000,75,172.19.0.10,172.19.0.2,3,2,a0,35,2
1.001792000,66,172.19.0.2,172.19.0.10,,,,,
1.002103000,70,172.19.0.2,172.19.0.10,5,,,,2
1.002208000,66,172.19.0.10,172.19.0.2,,,,,
1.002621000,70,172.19.0.10,172.19.0.2,6,,,,2
1.002643000,66,172.19.0.2,172.19.0.10,,,,,
1.002928000,75,172.19.0.2,172.19.0.3,3,1,a0,35,2
1.003087000,66,172.19.0.3,172.19.0.2,,,,,
1.003166000,70,172.19.0.2,172.19.0.10,7,,,,2
1.003229000,66,172.19.0.10,172.19.0.2,,,,,
1.003660000,70,172.19.0.3,172.19.0.2,4,,,,2
1.003680000,66,172.19.0.2,172.19.0.3,,,,,
2.002513000,76,172.19.0.10,172.19.0.2,3,2,a0,3436,3
2.002583000,66,172.19.0.2,172.19.0.10,,,,,
2.002892000,70,172.19.0.2,172.19.0.10,5,,,,3
2.002971000,66,172.19.0.10,172.19.0.2,,,,,
2.003366000,70,172.19.0.10,172.19.0.2,6,,,,3
2.003389000,66,172.19.0.2,172.19.0.10,,,,,
2.003695000,76,172.19.0.2,172.19.0.3,3,1,a0,3436,3
2.003830000,70,172.19.0.2,172.19.0.10,7,,,,3
2.003919000,66,172.19.0.10,172.19.0.2,,,,,
2.004220000,70,172.19.0.3,172.19.0.2,4,,,,3
2.004243000,66,172.19.0.2,172.19.0.3,,,,,
3.003207000,76,172.19.0.10,172.19.0.2,3,2,a0,3135,4
3.003273000,66,172.19.0.2,172.19.0.10,,,,,
3.003567000,70,172.19.0.2,172.19.0.10,5,,,,4
3.003644000,66,172.19.0.10,172.19.0.2,,,,,
3.003961000,70,172.19.0.10,172.19.0.2,6,,,,4
3.004289000,76,172.19.0.2,172.19.0.3,3,1,a0,3135,4
3.004413000,70,172.19.0.2,172.19.0.10,7,,,,4
3.004482000,66,172.19.0.10,172.19.0.2,,,,,
3.004768000,70,172.19.0.3,172.19.0.2,4,,,,4
3.004792000,66,172.19.0.2,172.19.0.3,,,,,
4.005339000,76,172.19.0.10,172.19.0.2,3,2,a0,3837,5
4.006695000,70,172.19.0.2,172.19.0.10,5,,,,5
4.006785000,66,172.19.0.10,172.19.0.2,,,,,
4.007585000,70,172.19.0.10,172.19.0.2,6,,,,5
4.008425000,76,172.19.0.2,172.19.0.3,3,1,a0,3837,5
4.008556000,70,172.19.0.2,172.19.0.10,7,,,,5
4.009060000,70,172.19.0.3,172.19.0.2,4,,,,5
4.009085000,66,172.19.0.2,172.19.0.3,,,,,
4.050493000,66,172.19.0.10,172.19.0.2,,,,,
5.005315000,75,172.19.0.10,172.19.0.2,3,2,a0,32,6
5.005691000,70,172.19.0.2,172.19.0.10,5,,,,6
5.005759000,66,172.19.0.10,172.19.0.2,,,,,
5.006131000,70,172.19.0.10,172.19.0.2,6,,,,6
5.006478000,75,172.19.0.2,172.19.0.3,3,1,a0,32,6
5.006631000,70,172.19.0.2,172.19.0.10,7,,,,6
5.006715000,66,172.19.0.10,172.19.0.2,,,,,
5.007196000,70,172.19.0.3,172.19.0.2,4,,,,6
5.007223000,66,172.19.0.2,172.19.0.3,,,,,
6.006806000,75,172.19.0.10,172.19.0.2,3,2,a0,36,7
6.007715000,70,172.19.0.2,172.19.0.10,5,,,,7
6.007861000,66,172.19.0.10,172.19.0.2,,,,,
6.008999000,70,172.19.0.10,172.19.0.2,6,,,,7
6.009687000,75,172.19.0.2,172.19.0.3,3,1,a0,36,7
6.009859000,70,172.19.0.2,172.19.0.10,7,,,,7
6.009953000,66,172.19.0.10,172.19.0.2,,,,,
6.010735000,70,172.19.0.3,172.19.0.2,4,,,,7
6.010773000,66,172.19.0.2,172.19.0.3,,,,,
7.007042000,76,172.19.0.10,172.19.0.2,3,2,a0,3937,8
7.007786000,70,172.19.0.2,172.19.0.10,5,,,,8
7.007897000,66,172.19.0.10,172.19.0.2,,,,,
7.008292000,70,172.19.0.10,172.19.0.2,6,,,,8
7.008699000,76,172.19.0.2,172.19.0.3,3,1,a0,3937,8
7.008824000,70,172.19.0.2,172.19.0.10,7,,,,8
7.008915000,66,172.19.0.10,172.19.0.2,,,,,
7.009160000,70,172.19.0.3,172.19.0.2,4,,,,8
7.009184000,66,172.19.0.2,172.19.0.3,,,,,
8.007605000,76,172.19.0.10,172.19.0.2,3,2,a0,3735,9
8.007993000,70,172.19.0.2,172.19.0.10,5,,,,9
8.008100000,66,172.19.0.10,172.19.0.2,,,,,
8.008362000,70,172.19.0.10,172.19.0.2,6,,,,9
8.008705000,76,172.19.0.2,172.19.0.3,3,1,a0,3735,9
8.008845000,70,172.19.0.2,172.19.0.10,7,,,,9
8.008930000,66,172.19.0.10,172.19.0.2,,,,,
8.009251000,70,172.19.0.3,172.19.0.2,4,,,,9
8.009284000,66,172.19.0.2,172.19.0.3,,,,,
9.008435000,76,172.19.0.10,172.19.0.2,3,2,a0,3134,10
9.008784000,70,172.19.0.2,172.19.0.10,5,,,,10
9.008882000,66,172.19.0.10,172.19.0.2,,,,,
9.009170000,70,172.19.0.10,172.19.0.2,6,,,,10
9.009518000,76,172.19.0.2,172.19.0.3,3,1,a0,3134,10
9.009621000,70,172.19.0.2,172.19.0.10,7,,,,10
9.009713000,66,172.19.0.10,172.19.0.2,,,,,
9.010064000,70,172.19.0.3,172.19.0.2,4,,,,10
9.010088000,66,172.19.0.2,172.19.0.3,,,,,
10.009548000,76,172.19.0.10,172.19.0.2,3,2,a0,3735,11
10.009855000,70,172.19.0.2,172.19.0.10,5,,,,11
10.010071000,66,172.19.0.10,172.19.0.2,,,,,
10.010301000,70,172.19.0.10,172.19.0.2,6,,,,11
10.010597000,76,172.19.0.2,172.19.0.3,3,1,a0,3735,11
10.010690000,70,172.19.0.2,172.19.0.10,7,,,,11
10.010786000,66,172.19.0.10,172.19.0.2,,,,,
10.011091000,70,172.19.0.3,172.19.0.2,4,,,,11
10.011113000,66,172.19.0.2,172.19.0.3,,,,,
11.010520000,75,172.19.0.10,172.19.0.2,3,2,a0,30,12
11.011073000,70,172.19.0.2,172.19.0.10,5,,,,12
11.011182000,66,172.19.0.10,172.19.0.2,,,,,
11.011638000,70,172.19.0.10,172.19.0.2,6,,,,12
11.011930000,75,172.19.0.2,172.19.0.3,3,1,a0,30,12
11.012049000,70,172.19.0.2,172.19.0.10,7,,,,12
11.012126000,66,172.19.0.10,172.19.0.2,,,,,
11.012384000,70,172.19.0.3,172.19.0.2,4,,,,12
11.012406000,66,172.19.0.2,172.19.0.3,,,,,
12.014395000,76,172.19.0.10,172.19.0.2,3,2,a0,3334,13
12.015652000,70,172.19.0.2,172.19.0.10,5,,,,13
12.015836000,66,172.19.0.10,172.19.0.2,,,,,
12.017278000,70,172.19.0.10,172.19.0.2,6,,,,13
12.018115000,76,172.19.0.2,172.19.0.3,3,1,a0,3334,13
12.018342000,70,172.19.0.2,172.19.0.10,7,,,,13
12.018455000,66,172.19.0.10,172.19.0.2,,,,,
12.019261000,70,172.19.0.3,172.19.0.2,4,,,,13
12.019290000,66,172.19.0.2,172.19.0.3,,,,,
13.016371000,76,172.19.0.10,172.19.0.2,3,2,a0,3636,14
13.017922000,70,172.19.0.2,172.19.0.10,5,,,,14
13.018027000,66,172.19.0.10,172.19.0.2,,,,,
13.019742000,70,172.19.0.10,172.19.0.2,6,,,,14
13.021141000,76,172.19.0.2,172.19.0.3,3,1,a0,3636,14
13.021329000,70,172.19.0.2,172.19.0.10,7,,,,14
13.022020000,70,172.19.0.3,172.19.0.2,4,,,,14
13.022164000,66,172.19.0.2,172.19.0.3,,,,,
13.064090000,66,172.19.0.10,172.19.0.2,,,,,
14.016354000,76,172.19.0.10,172.19.0.2,3,2,a0,3435,15
14.016806000,70,172.19.0.2,172.19.0.10,5,,,,15
14.016927000,66,172.19.0.10,172.19.0.2,,,,,
14.017404000,70,172.19.0.10,172.19.0.2,6,,,,15
14.018101000,76,172.19.0.2,172.19.0.3,3,1,a0,3435,15
14.018203000,70,172.19.0.2,172.19.0.10,7,,,,15
14.018283000,66,172.19.0.10,172.19.0.2,,,,,
14.019479000,70,172.19.0.3,172.19.0.2,4,,,,15
14.019508000,66,172.19.0.2,172.19.0.3,,,,,
15.019000000,76,172.19.0.10,172.19.0.2,3,2,a0,3839,16
15.019874000,70,172.19.0.2,172.19.0.10,5,,,,16
15.019972000,66,172.19.0.10,172.19.0.2,,,,,
15.020393000,70,172.19.0.10,172.19.0.2,6,,,,16
15.020865000,76,172.19.0.2,172.19.0.3,3,1,a0,3839,16
15.020982000,70,172.19.0.2,172.19.0.10,7,,,,16
15.021073000,66,172.19.0.10,172.19.0.2,,,,,
15.021393000,70,172.19.0.3,172.19.0.2,4,,,,16
15.021416000,66,172.19.0.2,172.19.0.3,,,,,
16.022749000,76,172.19.0.10,172.19.0.2,3,2,a0,3133,17
16.023376000,70,172.19.0.2,172.19.0.10,5,,,,17
16.023525000,66,172.19.0.10,172.19.0.2,,,,,
16.024101000,70,172.19.0.10,172.19.0.2,6,,,,17
16.024601000,76,172.19.0.2,172.19.0.3,3,1,a0,3133,17
16.024729000,70,172.19.0.2,172.19.0.10,7,,,,17
16.024804000,66,172.19.0.10,172.19.0.2,,,,,
16.025306000,70,172.19.0.3,172.19.0.2,4,,,,17
16.025329000,66,172.19.0.2,172.19.0.3,,,,,
17.022936000,76,172.19.0.10,172.19.0.2,3,2,a0,3835,18
17.023245000,70,172.19.0.2,172.19.0.10,5,,,,18
17.023354000,66,172.19.0.10,172.19.0.2,,,,,
17.023638000,70,172.19.0.10,172.19.0.2,6,,,,18
17.023863000,76,172.19.0.2,172.19.0.3,3,1,a0,3835,18
17.023985000,70,172.19.0.2,172.19.0.10,7,,,,18
17.024057000,66,172.19.0.10,172.19.0.2,,,,,
17.024299000,70,172.19.0.3,172.19.0.2,4,,,,18
17.024327000,66,172.19.0.2,172.19.0.3,,,,,
18.023912000,76,172.19.0.10,172.19.0.2,3,2,a0,3636,19
18.024596000,70,172.19.0.2,172.19.0.10,5,,,,19
18.024712000,66,172.19.0.10,172.19.0.2,,,,,
18.025086000,70,172.19.0.10,172.19.0.2,6,,,,19
18.025700000,76,172.19.0.2,172.19.0.3,3,1,a0,3636,19
18.025968000,70,172.19.0.2,172.19.0.10,7,,,,19
