frame.time_relative,frame.len,ip.src,ip.dst,mqtt.msgtype,mqtt.qos,mqtt.topic,mqtt.msg,mqtt.msgid
0.000000000,75,172.19.0.3,172.19.0.2,8,,a0,,8
0.000435000,71,172.19.0.2,172.19.0.3,9,,,,8
0.000560000,66,172.19.0.3,172.19.0.2,,,,,
5.235025000,74,172.19.0.10,172.19.0.2,,,,,
5.235094000,74,172.19.0.2,172.19.0.10,,,,,
5.235148000,66,172.19.0.10,172.19.0.2,,,,,
5.235238000,74,172.19.0.10,172.19.0.2,,,,,
5.235299000,74,172.19.0.2,172.19.0.10,,,,,
5.235316000,103,172.19.0.10,172.19.0.2,1,,,,
5.235337000,74,172.19.0.10,172.19.0.2,,,,,
5.235352000,66,172.19.0.10,172.19.0.2,,,,,
5.235369000,66,172.19.0.2,172.19.0.10,,,,,
5.235407000,74,172.19.0.2,172.19.0.10,,,,,
5.235454000,103,172.19.0.10,172.19.0.2,1,,,,
5.235455000,66,172.19.0.10,172.19.0.2,,,,,
5.235497000,66,172.19.0.2,172.19.0.10,,,,,
5.235539000,103,172.19.0.10,172.19.0.2,1,,,,
5.235542000,70,172.19.0.2,172.19.0.10,2,,,,
5.235617000,66,172.19.0.2,172.19.0.10,,,,,
5.235621000,66,172.19.0.10,172.19.0.2,,,,,
5.235750000,70,172.19.0.2,172.19.0.10,2,,,,
5.235784000,66,172.19.0.10,172.19.0.2,,,,,
5.235924000,70,172.19.0.2,172.19.0.10,2,,,,
5.235958000,66,172.19.0.10,172.19.0.2,,,,,
5.235975000,74,172.19.0.10,172.19.0.2,,,,,
5.235982000,76,172.19.0.10,172.19.0.2,3,2,a0,3439,1
5.235997000,76,172.19.0.10,172.19.0.2,3,2,a0,3439,1
5.235998000,76,172.19.0.10,172.19.0.2,3,2,a0,3439,1
5.236131000,66,172.19.0.2,172.19.0.10,,,,,
5.236193000,74,172.19.0.10,172.19.0.2,,,,,
5.236255000,66,172.19.0.2,172.19.0.10,,,,,
5.236439000,74,172.19.0.2,172.19.0.10,,,,,
5.236457000,66,172.19.0.2,172.19.0.10,,,,,
5.236474000,74,172.19.0.2,172.19.0.10,,,,,
5.236691000,66,172.19.0.10,172.19.0.2,,,,,
5.236786000,66,172.19.0.10,172.19.0.2,,,,,
5.236797000,103,172.19.0.10,172.19.0.2,1,,,,
5.236902000,66,172.19.0.2,172.19.0.10,,,,,
5.236944000,74,172.19.0.10,172.19.0.2,,,,,
5.236957000,66,172.19.0.2,172.19.0.10,,,,,
5.236999000,74,172.19.0.2,172.19.0.10,,,,,
5.237071000,103,172.19.0.10,172.19.0.2,1,,,,
5.237081000,66,172.19.0.10,172.19.0.2,,,,,
5.237109000,66,172.19.0.2,172.19.0.10,,,,,
5.237183000,103,172.19.0.10,172.19.0.2,1,,,,
5.237239000,66,172.19.0.2,172.19.0.10,,,,,
5.237572000,74,172.19.0.10,172.19.0.2,,,,,
5.237631000,74,172.19.0.2,172.19.0.10,,,,,
5.237651000,74,172.19.0.10,172.19.0.2,,,,,
5.237655000,70,172.19.0.2,172.19.0.10,5,,,,1
5.237709000,74,172.19.0.2,172.19.0.10,,,,,
5.237728000,70,172.19.0.2,172.19.0.10,5,,,,1
5.237749000,66,172.19.0.10,172.19.0.2,,,,,
5.237790000,70,172.19.0.2,172.19.0.10,5,,,,1
5.237805000,66,172.19.0.10,172.19.0.2,,,,,
5.237811000,74,172.19.0.10,172.19.0.2,,,,,
5.237817000,66,172.19.0.10,172.19.0.2,,,,,
5.237869000,66,172.19.0.10,172.19.0.2,,,,,
5.237872000,74,172.19.0.2,172.19.0.10,,,,,
5.237882000,74,172.19.0.10,172.19.0.2,,,,,
5.237922000,66,172.19.0.10,172.19.0.2,,,,,
5.237942000,74,172.19.0.2,172.19.0.10,,,,,
5.237951000,103,172.19.0.10,172.19.0.2,1,,,,
5.237991000,66,172.19.0.10,172.19.0.2,,,,,
5.237993000,66,172.19.0.2,172.19.0.10,,,,,
5.238008000,103,172.19.0.10,172.19.0.2,1,,,,
5.238047000,70,172.19.0.2,172.19.0.10,2,,,,
5.238075000,103,172.19.0.10,172.19.0.2,1,,,,
5.238082000,66,172.19.0.10,172.19.0.2,,,,,
5.238118000,66,172.19.0.2,172.19.0.10,,,,,
5.238187000,70,172.19.0.10,172.19.0.2,6,,,,1
5.238219000,70,172.19.0.2,172.19.0.10,2,,,,
5.238238000,66,172.19.0.2,172.19.0.10,,,,,
5.238255000,66,172.19.0.2,172.19.0.10,,,,,
5.238319000,66,172.19.0.10,172.19.0.2,,,,,
5.238644000,76,172.19.0.10,172.19.0.2,3,2,a0,3439,1
5.238685000,66,172.19.0.2,172.19.0.10,,,,,
5.238702000,76,172.19.0.10,172.19.0.2,3,2,a0,3439,1
5.238745000,66,172.19.0.2,172.19.0.10,,,,,
5.238849000,70,172.19.0.2,172.19.0.10,2,,,,
5.238886000,103,172.19.0.10,172.19.0.2,1,,,,
5.238927000,66,172.19.0.2,172.19.0.10,,,,,
5.238950000,66,172.19.0.10,172.19.0.2,,,,,
5.239087000,70,172.19.0.10,172.19.0.2,6,,,,1
5.239137000,66,172.19.0.2,172.19.0.10,,,,,
5.239187000,70,172.19.0.2,172.19.0.10,5,,,,1
5.239238000,66,172.19.0.10,172.19.0.2,,,,,
5.239280000,70,172.19.0.2,172.19.0.10,2,,,,
5.239315000,74,172.19.0.10,172.19.0.2,,,,,
5.239329000,74,172.19.0.10,172.19.0.2,,,,,
5.239425000,66,172.19.0.10,172.19.0.2,,,,,
5.239464000,74,172.19.0.2,172.19.0.10,,,,,
5.239514000,66,172.19.0.10,172.19.0.2,,,,,
5.239597000,76,172.19.0.2,172.19.0.3,3,1,a0,3439,1
5.239636000,76,172.19.0.10,172.19.0.2,3,2,a0,3439,1
5.239640000,103,172.19.0.10,172.19.0.2,1,,,,
5.239697000,66,172.19.0.2,172.19.0.10,,,,,
5.239742000,74,172.19.0.10,172.19.0.2,,,,,
5.239778000,66,172.19.0.3,172.19.0.2,,,,,
5.239844000,74,172.19.0.2,172.19.0.10,,,,,
5.239866000,70,172.19.0.2,172.19.0.10,7,,,,1
5.239931000,74,172.19.0.10,172.19.0.2,,,,,
5.239946000,70,172.19.0.2,172.19.0.10,2,,,,
5.239987000,66,172.19.0.10,172.19.0.2,,,,,
5.240004000,74,172.19.0.2,172.19.0.10,,,,,
5.240039000,66,172.19.0.10,172.19.0.2,,,,,
5.240051000,66,172.19.0.10,172.19.0.2,,,,,
5.240082000,66,172.19.0.10,172.19.0.2,,,,,
5.240163000,103,172.19.0.10,172.19.0.2,1,,,,
5.240176000,70,172.19.0.2,172.19.0.10,5,,,,1
5.240205000,66,172.19.0.2,172.19.0.10,,,,,
5.240245000,74,172.19.0.10,172.19.0.2,,,,,
5.240268000,66,172.19.0.10,172.19.0.2,,,,,
5.240397000,74,172.19.0.2,172.19.0.10,,,,,
5.240416000,70,172.19.0.2,172.19.0.10,2,,,,
5.240458000,66,172.19.0.10,172.19.0.2,,,,,
5.240494000,70,172.19.0.3,172.19.0.2,4,,,,1
5.240525000,66,172.19.0.10,172.19.0.2,,,,,
5.240613000,74,172.19.0.10,172.19.0.2,,,,,
5.240667000,74,172.19.0.2,172.19.0.10,,,,,
5.240686000,70,172.19.0.2,172.19.0.10,2,,,,
5.240718000,70,172.19.0.10,172.19.0.2,6,,,,1
5.240722000,66,172.19.0.10,172.19.0.2,,,,,
5.240758000,66,172.19.0.2,172.19.0.10,,,,,
5.240769000,66,172.19.0.10,172.19.0.2,,,,,
5.240777000,76,172.19.0.2,172.19.0.3,3,1,a0,3439,2
5.240815000,70,172.19.0.2,172.19.0.10,7,,,,1
5.240857000,70,172.19.0.10,172.19.0.2,6,,,,1
5.240871000,103,172.19.0.10,172.19.0.2,1,,,,
5.240913000,66,172.19.0.2,172.19.0.10,,,,,
5.240963000,66,172.19.0.10,172.19.0.2,,,,,
5.241013000,66,172.19.0.3,172.19.0.2,,,,,
5.241138000,70,172.19.0.2,172.19.0.10,5,,,,1
5.241233000,70,172.19.0.3,172.19.0.2,4,,,,2
5.241293000,66,172.19.0.10,172.19.0.2,,,,,
5.241341000,76,172.19.0.10,172.19.0.2,3,2,a0,3439,1
5.241430000,66,172.19.0.2,172.19.0.10,,,,,
5.241545000,76,172.19.0.2,172.19.0.3,3,1,a0,3439,3
5.241689000,76,172.19.0.10,172.19.0.2,3,2,a0,3439,1
5.241711000,103,172.19.0.10,172.19.0.2,1,,,,
5.241805000,66,172.19.0.2,172.19.0.10,,,,,
5.241913000,66,172.19.0.2,172.19.0.10,,,,,
5.241932000,66,172.19.0.3,172.19.0.2,,,,,
5.242005000,70,172.19.0.2,172.19.0.10,7,,,,1
5.242038000,70,172.19.0.10,172.19.0.2,6,,,,1
5.242081000,66,172.19.0.2,172.19.0.10,,,,,
5.242292000,66,172.19.0.10,172.19.0.2,,,,,
5.242347000,74,172.19.0.10,172.19.0.2,,,,,
5.242412000,103,172.19.0.10,172.19.0.2,1,,,,
5.242428000,70,172.19.0.3,172.19.0.2,4,,,,3
5.242448000,74,172.19.0.2,172.19.0.10,,,,,
5.242481000,66,172.19.0.2,172.19.0.10,,,,,
5.242513000,66,172.19.0.10,172.19.0.2,,,,,
5.242786000,76,172.19.0.10,172.19.0.2,3,2,a0,3439,1
5.242828000,66,172.19.0.2,172.19.0.10,,,,,
5.243248000,76,172.19.0.10,172.19.0.2,3,2,a0,3439,1
5.243306000,66,172.19.0.2,172.19.0.10,,,,,
5.243342000,70,172.19.0.2,172.19.0.10,2,,,,
5.243418000,66,172.19.0.10,172.19.0.2,,,,,
5.243433000,74,172.19.0.10,172.19.0.2,,,,,
5.243506000,74,172.19.0.2,172.19.0.10,,,,,
5.243552000,66,172.19.0.10,172.19.0.2,,,,,
5.243572000,74,172.19.0.10,172.19.0.2,,,,,
5.243598000,76,172.19.0.2,172.19.0.3,3,1,a0,3439,4
5.243628000,74,172.19.0.2,172.19.0.10,,,,,
5.243631000,103,172.19.0.10,172.19.0.2,1,,,,
5.243662000,74,172.19.0.10,172.19.0.2,,,,,
5.243670000,66,172.19.0.2,172.19.0.10,,,,,
5.243675000,66,172.19.0.10,172.19.0.2,,,,,
5.243717000,74,172.19.0.2,172.19.0.10,,,,,
5.243752000,66,172.19.0.3,172.19.0.2,,,,,
5.243758000,103,172.19.0.10,172.19.0.2,1,,,,
5.243762000,66,172.19.0.10,172.19.0.2,,,,,
5.243798000,66,172.19.0.2,172.19.0.10,,,,,
5.243830000,74,172.19.0.10,172.19.0.2,,,,,
5.243837000,70,172.19.0.2,172.19.0.10,7,,,,1
5.243840000,103,172.19.0.10,172.19.0.2,1,,,,
5.243879000,66,172.19.0.2,172.19.0.10,,,,,
5.243896000,74,172.19.0.2,172.19.0.10,,,,,
5.243937000,66,172.19.0.10,172.19.0.2,,,,,
5.243938000,74,172.19.0.10,172.19.0.2,,,,,
5.243971000,66,172.19.0.10,172.19.0.2,,,,,
5.243992000,74,172.19.0.2,172.19.0.10,,,,,
5.244030000,70,172.19.0.3,172.19.0.2,4,,,,4
5.244037000,66,172.19.0.10,172.19.0.2,,,,,
5.244086000,66,172.19.0.10,172.19.0.2,,,,,
5.244116000,103,172.19.0.10,172.19.0.2,1,,,,
5.244155000,66,172.19.0.2,172.19.0.10,,,,,
5.244166000,103,172.19.0.10,172.19.0.2,1,,,,
