frame.time_relative,frame.len,ip.src,ip.dst,mqtt.msgtype,mqtt.qos,mqtt.topic,mqtt.msg,mqtt.msgid
0.000000000,82,172.19.0.3,172.19.0.2,8,,exmp/temp,,7
0.000441000,71,172.19.0.2,172.19.0.3,9,,,,7
0.000784000,66,172.19.0.3,172.19.0.2,,,,,
5.368002000,75,172.19.0.3,172.19.0.2,8,,a0,,8
5.368641000,71,172.19.0.2,172.19.0.3,9,,,,8
5.368813000,66,172.19.0.3,172.19.0.2,,,,,
10.382007000,74,172.19.0.10,172.19.0.2,,,,,
10.382080000,74,172.19.0.2,172.19.0.10,,,,,
10.382136000,66,172.19.0.10,172.19.0.2,,,,,
10.382260000,74,172.19.0.10,172.19.0.2,,,,,
10.382345000,74,172.19.0.2,172.19.0.10,,,,,
10.382420000,66,172.19.0.10,172.19.0.2,,,,,
10.382829000,103,172.19.0.10,172.19.0.2,1,,,,
10.382894000,66,172.19.0.2,172.19.0.10,,,,,
10.383430000,103,172.19.0.10,172.19.0.2,1,,,,
10.383477000,66,172.19.0.2,172.19.0.10,,,,,
10.383516000,74,172.19.0.10,172.19.0.2,,,,,
10.383597000,74,172.19.0.2,172.19.0.10,,,,,
10.383645000,76,172.19.0.10,172.19.0.2,3,2,a0,3630,1
10.383664000,66,172.19.0.10,172.19.0.2,,,,,
10.383692000,66,172.19.0.2,172.19.0.10,,,,,
10.383721000,74,172.19.0.10,172.19.0.2,,,,,
10.383777000,103,172.19.0.10,172.19.0.2,1,,,,
10.383809000,74,172.19.0.2,172.19.0.10,,,,,
10.383879000,74,172.19.0.10,172.19.0.2,,,,,
10.383879000,66,172.19.0.10,172.19.0.2,,,,,
10.383919000,74,172.19.0.10,172.19.0.2,,,,,
10.383946000,74,172.19.0.2,172.19.0.10,,,,,
10.383986000,74,172.19.0.2,172.19.0.10,,,,,
10.383997000,103,172.19.0.10,172.19.0.2,1,,,,
10.384002000,66,172.19.0.10,172.19.0.2,,,,,
10.384040000,66,172.19.0.10,172.19.0.2,,,,,
10.384098000,74,172.19.0.10,172.19.0.2,,,,,
10.384098000,103,172.19.0.10,172.19.0.2,1,,,,
10.384135000,103,172.19.0.10,172.19.0.2,1,,,,
10.384144000,66,172.19.0.2,172.19.0.10,,,,,
10.384168000,74,172.19.0.2,172.19.0.10,,,,,
10.384189000,66,172.19.0.2,172.19.0.10,,,,,
10.384328000,66,172.19.0.10,172.19.0.2,,,,,
10.384445000,76,172.19.0.10,172.19.0.2,3,2,a0,3630,1
10.384491000,66,172.19.0.2,172.19.0.10,,,,,
10.384625000,74,172.19.0.10,172.19.0.2,,,,,
10.384696000,74,172.19.0.2,172.19.0.10,,,,,
10.384748000,103,172.19.0.10,172.19.0.2,1,,,,
10.384759000,66,172.19.0.10,172.19.0.2,,,,,
10.384771000,74,172.19.0.10,172.19.0.2,,,,,
10.384793000,66,172.19.0.2,172.19.0.10,,,,,
10.384833000,74,172.19.0.2,172.19.0.10,,,,,
10.384870000,103,172.19.0.10,172.19.0.2,1,,,,
10.384885000,66,172.19.0.10,172.19.0.2,,,,,
10.384929000,66,172.19.0.2,172.19.0.10,,,,,
10.384977000,103,172.19.0.10,172.19.0.2,1,,,,
10.384986000,74,172.19.0.10,172.19.0.2,,,,,
10.385022000,66,172.19.0.2,172.19.0.10,,,,,
10.385050000,74,172.19.0.2,172.19.0.10,,,,,
10.385073000,74,172.19.0.10,172.19.0.2,,,,,
10.385145000,66,172.19.0.10,172.19.0.2,,,,,
10.385158000,74,172.19.0.2,172.19.0.10,,,,,
10.385239000,66,172.19.0.10,172.19.0.2,,,,,
10.385329000,76,172.19.0.10,172.19.0.2,3,2,a0,3630,1
10.385353000,103,172.19.0.10,172.19.0.2,1,,,,
10.385415000,66,172.19.0.2,172.19.0.10,,,,,
10.385582000,74,172.19.0.10,172.19.0.2,,,,,
10.385588000,103,172.19.0.10,172.19.0.2,1,,,,
10.385634000,66,172.19.0.2,172.19.0.10,,,,,
10.385653000,74,172.19.0.2,172.19.0.10,,,,,
10.385762000,66,172.19.0.10,172.19.0.2,,,,,
10.385800000,74,172.19.0.10,172.19.0.2,,,,,
10.385902000,76,172.19.0.10,172.19.0.2,3,2,a0,3630,1
10.385935000,76,172.19.0.10,172.19.0.2,3,2,a0,3630,1
10.385998000,66,172.19.0.2,172.19.0.10,,,,,
10.386003000,76,172.19.0.10,172.19.0.2,3,2,a0,3630,1
10.386049000,66,172.19.0.2,172.19.0.10,,,,,
10.386074000,70,172.19.0.2,172.19.0.10,2,,,,
10.386148000,70,172.19.0.2,172.19.0.10,2,,,,
10.386186000,66,172.19.0.10,172.19.0.2,,,,,
10.386218000,74,172.19.0.10,172.19.0.2,,,,,
10.386307000,74,172.19.0.2,172.19.0.10,,,,,
10.386374000,66,172.19.0.10,172.19.0.2,,,,,
10.386379000,66,172.19.0.10,172.19.0.2,,,,,
10.386453000,76,172.19.0.10,172.19.0.2,3,2,a0,3630,1
10.386475000,103,172.19.0.10,172.19.0.2,1,,,,
10.386496000,70,172.19.0.2,172.19.0.10,2,,,,
10.386520000,66,172.19.0.2,172.19.0.10,,,,,
10.386530000,74,172.19.0.10,172.19.0.2,,,,,
10.386660000,76,172.19.0.10,172.19.0.2,3,2,a0,3630,1
10.386711000,66,172.19.0.2,172.19.0.10,,,,,
10.386829000,70,172.19.0.2,172.19.0.10,2,,,,
10.386857000,76,172.19.0.10,172.19.0.2,3,2,a0,3630,1
10.386869000,66,172.19.0.10,172.19.0.2,,,,,
10.386919000,74,172.19.0.10,172.19.0.2,,,,,
10.386975000,103,172.19.0.10,172.19.0.2,1,,,,
10.387020000,74,172.19.0.10,172.19.0.2,,,,,
10.387057000,66,172.19.0.2,172.19.0.10,,,,,
10.387091000,70,172.19.0.2,172.19.0.10,2,,,,
10.387126000,66,172.19.0.2,172.19.0.10,,,,,
10.387167000,74,172.19.0.2,172.19.0.10,,,,,
10.387197000,70,172.19.0.2,172.19.0.10,2,,,,
10.387228000,74,172.19.0.2,172.19.0.10,,,,,
10.387491000,74,172.19.0.10,172.19.0.2,,,,,
10.387536000,70,172.19.0.2,172.19.0.10,2,,,,
10.387580000,74,172.19.0.2,172.19.0.10,,,,,
10.387651000,66,172.19.0.10,172.19.0.2,,,,,
10.387793000,70,172.19.0.2,172.19.0.10,2,,,,
10.387812000,66,172.19.0.10,172.19.0.2,,,,,
10.387844000,66,172.19.0.10,172.19.0.2,,,,,
10.387897000,103,172.19.0.10,172.19.0.2,1,,,,
10.387950000,66,172.19.0.10,172.19.0.2,,,,,
10.387974000,66,172.19.0.2,172.19.0.10,,,,,
10.387979000,66,172.19.0.10,172.19.0.2,,,,,
10.387994000,70,172.19.0.2,172.19.0.10,2,,,,
10.388046000,66,172.19.0.2,172.19.0.10,,,,,
10.388061000,66,172.19.0.10,172.19.0.2,,,,,
10.388085000,70,172.19.0.2,172.19.0.10,2,,,,
10.388089000,66,172.19.0.10,172.19.0.2,,,,,
10.388097000,66,172.19.0.10,172.19.0.2,,,,,
10.388276000,70,172.19.0.2,172.19.0.10,2,,,,
10.388383000,74,172.19.0.10,172.19.0.2,,,,,
10.388401000,76,172.19.0.10,172.19.0.2,3,2,a0,3630,1
10.388452000,66,172.19.0.10,172.19.0.2,,,,,
10.388458000,66,172.19.0.2,172.19.0.10,,,,,
10.388481000,74,172.19.0.2,172.19.0.10,,,,,
10.388584000,103,172.19.0.10,172.19.0.2,1,,,,
10.388625000,66,172.19.0.10,172.19.0.2,,,,,
10.388632000,70,172.19.0.2,172.19.0.10,5,,,,1
10.388744000,66,172.19.0.10,172.19.0.2,,,,,
10.388832000,66,172.19.0.2,172.19.0.10,,,,,
10.388877000,70,172.19.0.2,172.19.0.10,5,,,,1
10.388970000,103,172.19.0.10,172.19.0.2,1,,,,
10.388980000,66,172.19.0.10,172.19.0.2,,,,,
10.388992000,66,172.19.0.10,172.19.0.2,,,,,
10.389024000,70,172.19.0.10,172.19.0.2,6,,,,1
10.389027000,66,172.19.0.2,172.19.0.10,,,,,
10.389049000,74,172.19.0.10,172.19.0.2,,,,,
10.389069000,66,172.19.0.2,172.19.0.10,,,,,
10.389118000,74,172.19.0.2,172.19.0.10,,,,,
10.389145000,70,172.19.0.2,172.19.0.10,5,,,,1
10.389188000,76,172.19.0.10,172.19.0.2,3,2,a0,3630,1
10.389236000,66,172.19.0.2,172.19.0.10,,,,,
10.389299000,66,172.19.0.10,172.19.0.2,,,,,
10.389378000,66,172.19.0.10,172.19.0.2,,,,,
10.389652000,76,172.19.0.10,172.19.0.2,3,2,a0,3630,1
10.389667000,70,172.19.0.10,172.19.0.2,6,,,,1
10.389682000,76,172.19.0.10,172.19.0.2,3,2,a0,3630,1
10.389694000,70,172.19.0.2,172.19.0.10,5,,,,1
10.389698000,103,172.19.0.10,172.19.0.2,1,,,,
10.389732000,66,172.19.0.2,172.19.0.10,,,,,
10.389753000,66,172.19.0.2,172.19.0.10,,,,,
10.389900000,74,172.19.0.10,172.19.0.2,,,,,
10.389902000,103,172.19.0.10,172.19.0.2,1,,,,
10.389911000,66,172.19.0.10,172.19.0.2,,,,,
10.389989000,66,172.19.0.2,172.19.0.10,,,,,
10.390019000,66,172.19.0.2,172.19.0.10,,,,,
10.390050000,74,172.19.0.2,172.19.0.10,,,,,
10.390078000,70,172.19.0.2,172.19.0.10,5,,,,1
10.390132000,70,172.19.0.2,172.19.0.10,5,,,,1
10.390152000,70,172.19.0.10,172.19.0.2,6,,,,1
10.390220000,66,172.19.0.2,172.19.0.10,,,,,
10.390257000,66,172.19.0.10,172.19.0.2,,,,,
10.390302000,66,172.19.0.10,172.19.0.2,,,,,
10.390329000,76,172.19.0.10,172.19.0.2,3,2,a0,3630,1
10.390355000,66,172.19.0.10,172.19.0.2,,,,,
10.390377000,66,172.19.0.2,172.19.0.10,,,,,
10.390396000,70,172.19.0.2,172.19.0.10,5,,,,1
10.390412000,70,172.19.0.10,172.19.0.2,6,,,,1
10.390460000,66,172.19.0.2,172.19.0.10,,,,,
10.390479000,70,172.19.0.2,172.19.0.10,5,,,,1
10.390495000,66,172.19.0.10,172.19.0.2,,,,,
10.390511000,70,172.19.0.10,172.19.0.2,6,,,,1
10.390544000,70,172.19.0.10,172.19.0.2,6,,,,1
10.390559000,66,172.19.0.2,172.19.0.10,,,,,
10.390580000,66,172.19.0.10,172.19.0.2,,,,,
10.390588000,70,172.19.0.2,172.19.0.10,5,,,,1
10.390607000,66,172.19.0.2,172.19.0.10,,,,,
10.390661000,70,172.19.0.2,172.19.0.10,5,,,,1
10.390671000,74,172.19.0.10,172.19.0.2,,,,,
10.390682000,70,172.19.0.10,172.19.0.2,6,,,,1
10.390726000,66,172.19.0.2,172.19.0.10,,,,,
10.390763000,70,172.19.0.10,172.19.0.2,6,,,,1
10.390773000,66,172.19.0.10,172.19.0.2,,,,,
10.390807000,66,172.19.0.2,172.19.0.10,,,,,
10.390816000,66,172.19.0.10,172.19.0.2,,,,,
10.390978000,103,172.19.0.10,172.19.0.2,1,,,,
10.390994000,70,172.19.0.10,172.19.0.2,6,,,,1
10.391021000,70,172.19.0.2,172.19.0.10,2,,,,
10.391050000,66,172.19.0.2,172.19.0.10,,,,,
10.391052000,70,172.19.0.10,172.19.0.2,6,,,,1
10.391092000,74,172.19.0.10,172.19.0.2,,,,,
10.391098000,66,172.19.0.2,172.19.0.10,,,,,
10.391183000,74,172.19.0.2,172.19.0.10,,,,,
10.391260000,66,172.19.0.10,172.19.0.2,,,,,
10.391427000,66,172.19.0.10,172.19.0.2,,,,,
10.391688000,74,172.19.0.10,172.19.0.2,,,,,
10.391728000,74,172.19.0.10,172.19.0.2,,,,,
10.391747000,76,172.19.0.2,172.19.0.3,3,1,a0,3630,1
10.391775000,76,172.19.0.10,172.19.0.2,3,2,a0,3630,1
10.391789000,103,172.19.0.10,172.19.0.2,1,,,,
10.391810000,74,172.19.0.2,172.19.0.10,,,,,
10.391841000,66,172.19.0.2,172.19.0.10,,,,,
10.391864000,66,172.19.0.2,172.19.0.10,,,,,
10.391945000,70,172.19.0.2,172.19.0.10,7,,,,1
10.391968000,66,172.19.0.10,172.19.0.2,,,,,
10.392061000,66,172.19.0.10,172.19.0.2,,,,,
10.392147000,103,172.19.0.10,172.19.0.2,1,,,,
10.392208000,66,172.19.0.2,172.19.0.10,,,,,
10.392271000,70,172.19.0.3,172.19.0.2,4,,,,1
10.392347000,76,172.19.0.2,172.19.0.3,3,1,a0,3630,2
10.392429000,74,172.19.0.10,172.19.0.2,,,,,
10.392574000,70,172.19.0.2,172.19.0.10,7,,,,1
10.392673000,74,172.19.0.10,172.19.0.2,,,,,
10.392707000,66,172.19.0.10,172.19.0.2,,,,,
10.392752000,74,172.19.0.2,172.19.0.10,,,,,
10.392818000,66,172.19.0.10,172.19.0.2,,,,,
10.392889000,70,172.19.0.2,172.19.0.10,7,,,,1
10.392895000,70,172.19.0.3,172.19.0.2,4,,,,2
10.392901000,74,172.19.0.10,172.19.0.2,,,,,
10.392932000,103,172.19.0.10,172.19.0.2,1,,,,
10.392967000,76,172.19.0.2,172.19.0.3,3,1,a0,3630,3
10.393003000,74,172.19.0.2,172.19.0.10,,,,,
10.393025000,66,172.19.0.10,172.19.0.2,,,,,
10.393025000,74,172.19.0.10,172.19.0.2,,,,,
10.393027000,66,172.19.0.2,172.19.0.10,,,,,
10.393052000,74,172.19.0.10,172.19.0.2,,,,,
10.393104000,74,172.19.0.2,172.19.0.10,,,,,
10.393131000,74,172.19.0.2,172.19.0.10,,,,,
10.393190000,70,172.19.0.2,172.19.0.10,7,,,,1
10.393246000,66,172.19.0.10,172.19.0.2,,,,,
10.393262000,66,172.19.0.10,172.19.0.2,,,,,
10.393287000,66,172.19.0.10,172.19.0.2,,,,,
10.393372000,66,172.19.0.10,172.19.0.2,,,,,
10.393389000,66,172.19.0.3,172.19.0.2,,,,,
10.393453000,86,172.19.0.2,172.19.0.3,3^3,1^1,a0^a0,3630^3630,4^5
10.393489000,103,172.19.0.10,172.19.0.2,1,,,,
10.393500000,103,172.19.0.10,172.19.0.2,1,,,,
