frame.time_relative,frame.len,ip.src,ip.dst,mqtt.msgtype,mqtt.qos,mqtt.topic,mqtt.msg,mqtt.msgid
0.000000000,74,172.19.0.4,172.19.0.5,,,,,
0.000060000,74,172.19.0.5,172.19.0.4,,,,,
0.000172000,66,172.19.0.4,172.19.0.5,,,,,
0.000268000,74,172.19.0.5,172.19.0.6,,,,,
0.000292000,152,172.19.0.4,172.19.0.5,1,,,,
0.000316000,66,172.19.0.5,172.19.0.4,,,,,
0.000338000,74,172.19.0.6,172.19.0.5,,,,,
0.000429000,66,172.19.0.5,172.19.0.6,,,,,
0.000742000,152,172.19.0.5,172.19.0.6,1,,,,
0.000787000,66,172.19.0.6,172.19.0.5,,,,,
0.001097000,70,172.19.0.6,172.19.0.5,2,,,,
0.001134000,66,172.19.0.5,172.19.0.6,,,,,
0.001258000,70,172.19.0.5,172.19.0.4,2,,,,
0.001455000,66,172.19.0.4,172.19.0.5,,,,,
0.001582000,121,172.19.0.4,172.19.0.5,3,1,$SYS/broker/connection/226902cc54a5.b3->b4/state,31,2
0.001727000,66,172.19.0.5,172.19.0.4,,,,,
0.001824000,82,172.19.0.4,172.19.0.5,8,,exmp/temp,,3
0.001853000,66,172.19.0.5,172.19.0.4,,,,,
0.001972000,121,172.19.0.5,172.19.0.6,3,1,$SYS/broker/connection/eefad1da9baa.b4->b5/state,31,1
0.002094000,66,172.19.0.6,172.19.0.5,,,,,
0.002164000,82,172.19.0.5,172.19.0.6,8,,exmp/temp,,2
0.002210000,66,172.19.0.6,172.19.0.5,,,,,
0.002321000,70,172.19.0.6,172.19.0.5,4,,,,1
0.002384000,66,172.19.0.5,172.19.0.6,,,,,
0.002403000,70,172.19.0.5,172.19.0.4,4,,,,2
0.002521000,71,172.19.0.6,172.19.0.5,9,,,,2
0.002542000,66,172.19.0.5,172.19.0.6,,,,,
0.002573000,66,172.19.0.4,172.19.0.5,,,,,
0.002918000,82,172.19.0.5,172.19.0.6,8,,exmp/temp,,3
0.002998000,66,172.19.0.6,172.19.0.5,,,,,
0.003114000,71,172.19.0.5,172.19.0.4,9,,,,3
0.003260000,66,172.19.0.4,172.19.0.5,,,,,
