frame.time_relative,frame.len,ip.src,ip.dst
0.000000000,76,172.19.0.2,172.19.0.3
0.000093000,66,172.19.0.3,172.19.0.2
0.000423000,76,172.19.0.2,172.19.0.3
0.000471000,66,172.19.0.3,172.19.0.2
0.000480000,76,172.19.0.3,172.19.0.4
0.000655000,66,172.19.0.4,172.19.0.3
0.000708000,70,172.19.0.3,172.19.0.2
0.000782000,66,172.19.0.2,172.19.0.3
0.000911000,76,172.19.0.2,172.19.0.3
0.000932000,76,172.19.0.3,172.19.0.4
0.000936000,66,172.19.0.3,172.19.0.2
0.001011000,66,172.19.0.4,172.19.0.3
0.001047000,70,172.19.0.3,172.19.0.2
0.001091000,66,172.19.0.2,172.19.0.3
0.001190000,76,172.19.0.3,172.19.0.4
0.001255000,66,172.19.0.4,172.19.0.3
0.001256000,76,172.19.0.2,172.19.0.3
0.001276000,66,172.19.0.3,172.19.0.2
0.001308000,70,172.19.0.3,172.19.0.2
0.001408000,66,172.19.0.2,172.19.0.3
0.001565000,76,172.19.0.3,172.19.0.4
0.001690000,66,172.19.0.4,172.19.0.3
0.001734000,70,172.19.0.3,172.19.0.2
0.001789000,66,172.19.0.2,172.19.0.3
0.001855000,76,172.19.0.2,172.19.0.3
0.001879000,66,172.19.0.3,172.19.0.2
0.002136000,76,172.19.0.3,172.19.0.4
0.002154000,70,172.19.0.4,172.19.0.3
0.002175000,66,172.19.0.3,172.19.0.4
0.002178000,70,172.19.0.3,172.19.0.2
0.002221000,66,172.19.0.4,172.19.0.3
0.002222000,66,172.19.0.2,172.19.0.3
0.002734000,70,172.19.0.4,172.19.0.3
0.002759000,66,172.19.0.3,172.19.0.4
0.003113000,70,172.19.0.4,172.19.0.3
0.003136000,66,172.19.0.3,172.19.0.4
0.003640000,70,172.19.0.4,172.19.0.3
0.003660000,66,172.19.0.3,172.19.0.4
0.004056000,70,172.19.0.4,172.19.0.3
0.004093000,66,172.19.0.3,172.19.0.4
1.000816000,76,172.19.0.2,172.19.0.3
1.000922000,66,172.19.0.3,172.19.0.2
1.001301000,76,172.19.0.2,172.19.0.3
1.001320000,66,172.19.0.3,172.19.0.2
1.001382000,76,172.19.0.3,172.19.0.4
1.001532000,66,172.19.0.4,172.19.0.3
1.001602000,70,172.19.0.3,172.19.0.2
1.001654000,76,172.19.0.2,172.19.0.3
1.001676000,66,172.19.0.3,172.19.0.2
1.001736000,66,172.19.0.2,172.19.0.3
1.001745000,76,172.19.0.3,172.19.0.4
1.001791000,66,172.19.0.4,172.19.0.3
1.001828000,70,172.19.0.3,172.19.0.2
1.001896000,66,172.19.0.2,172.19.0.3
1.002008000,76,172.19.0.3,172.19.0.4
1.002059000,70,172.19.0.4,172.19.0.3
1.002066000,70,172.19.0.3,172.19.0.2
1.002080000,66,172.19.0.3,172.19.0.4
1.002093000,76,172.19.0.2,172.19.0.3
1.002113000,66,172.19.0.3,172.19.0.2
1.002157000,66,172.19.0.2,172.19.0.3
1.002231000,70,172.19.0.3,172.19.0.2
1.002300000,66,172.19.0.2,172.19.0.3
1.002307000,70,172.19.0.4,172.19.0.3
1.002338000,76,172.19.0.3,172.19.0.4
1.002861000,70,172.19.0.4,172.19.0.3
1.002888000,66,172.19.0.3,172.19.0.4
1.003239000,70,172.19.0.4,172.19.0.3
1.003270000,76,172.19.0.2,172.19.0.3
1.003281000,66,172.19.0.3,172.19.0.4
1.003293000,66,172.19.0.3,172.19.0.2
1.003479000,76,172.19.0.3,172.19.0.4
1.003606000,70,172.19.0.3,172.19.0.2
1.003693000,66,172.19.0.2,172.19.0.3
1.004462000,70,172.19.0.4,172.19.0.3
1.004483000,66,172.19.0.3,172.19.0.4
2.001807000,76,172.19.0.2,172.19.0.3
2.001884000,66,172.19.0.3,172.19.0.2
2.002213000,76,172.19.0.3,172.19.0.4
2.002232000,76,172.19.0.2,172.19.0.3
2.002250000,66,172.19.0.3,172.19.0.2
2.002356000,70,172.19.0.3,172.19.0.2
2.002404000,66,172.19.0.2,172.19.0.3
2.002568000,70,172.19.0.3,172.19.0.2
2.002618000,66,172.19.0.2,172.19.0.3
2.002831000,70,172.19.0.4,172.19.0.3
2.002835000,76,172.19.0.2,172.19.0.3
2.002862000,76,172.19.0.3,172.19.0.4
2.003079000,70,172.19.0.4,172.19.0.3
2.003098000,66,172.19.0.3,172.19.0.4
2.003119000,76,172.19.0.3,172.19.0.4
2.003286000,70,172.19.0.3,172.19.0.2
2.003345000,66,172.19.0.2,172.19.0.3
2.003454000,76,172.19.0.2,172.19.0.3
2.003549000,70,172.19.0.3,172.19.0.2
2.003711000,66,172.19.0.2,172.19.0.3
2.003756000,70,172.19.0.4,172.19.0.3
2.003788000,76,172.19.0.3,172.19.0.4
2.003815000,76,172.19.0.2,172.19.0.3
2.004034000,70,172.19.0.4,172.19.0.3
2.004059000,66,172.19.0.3,172.19.0.4
2.004084000,76,172.19.0.3,172.19.0.4
2.004141000,70,172.19.0.3,172.19.0.2
2.004229000,66,172.19.0.2,172.19.0.3
2.004279000,70,172.19.0.4,172.19.0.3
2.004320000,66,172.19.0.3,172.19.0.4
3.001555000,76,172.19.0.2,172.19.0.3
3.002001000,76,172.19.0.3,172.19.0.4
3.002373000,70,172.19.0.4,172.19.0.3
3.002416000,66,172.19.0.3,172.19.0.4
3.002711000,70,172.19.0.3,172.19.0.2
3.002773000,86,172.19.0.2,172.19.0.3
3.002876000,76,172.19.0.3,172.19.0.4
3.003095000,70,172.19.0.4,172.19.0.3
3.003119000,66,172.19.0.3,172.19.0.4
3.003292000,70,172.19.0.3,172.19.0.2
3.003344000,76,172.19.0.2,172.19.0.3
3.003525000,76,172.19.0.3,172.19.0.4
3.003818000,70,172.19.0.4,172.19.0.3
3.003842000,66,172.19.0.3,172.19.0.4
3.004276000,70,172.19.0.3,172.19.0.2
3.004441000,76,172.19.0.2,172.19.0.3
3.004625000,76,172.19.0.3,172.19.0.4
3.004750000,70,172.19.0.3,172.19.0.2
3.004846000,66,172.19.0.2,172.19.0.3
3.005144000,70,172.19.0.3,172.19.0.2
3.005250000,66,172.19.0.2,172.19.0.3
3.005581000,70,172.19.0.4,172.19.0.3
3.005613000,76,172.19.0.3,172.19.0.4
3.005868000,70,172.19.0.4,172.19.0.3
